,Unnamed: 0,near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age,distance,distance_log,sin_angle,cos_angle
1944,1808,427,2015655.3406,8205733.1261,-72.306229163,1,0,2015597.0,8205916,0,0,0,0,75,191.954392785296,5.25725780623468,-0.9382366424725076,-0.345994223538365
57,898,4093,2047483.1415,8253569.2928,23.38953016,1,0,2045797.0,8252840,0,0,0,0,44,1837.1012890294585,7.515944221980019,0.6396958347349676,-0.7686281539357852
5352,2711,2197,1542503.6449,8047973.4971,148.71138656,1,0,1544479.0,8046773,0,0,0,0,35,2311.540840695929,7.745669611754102,-0.9707129662556307,-0.2402422467910143
2789,924,1895,1334218.0872,7903956.524,-173.75979189,0,0,1334698.0,7904009,1,0,0,0,85,482.7732658089772,6.17954711446938,0.9981079796787063,0.0614854527647886
3898,3083,1535,1456737.6545,7486522.3485,82.323886259,1,0,1456650.0,7485872,0,0,0,0,36,656.2289865762541,6.486509792937936,0.8941616355239165,-0.4477443127022326
3360,3052,1486,1439848.3726,7475851.8116,-48.116845454,1,0,1439494.0,7476247,0,0,0,0,18,530.8048710453805,6.274394479215834,-0.6699649986593678,0.7423926862323964
3605,2478,2911,2134985.8271,9766575.6792,107.77188032,0,1,2135179.0,9765973,0,0,0,0,72,632.8807055094433,6.4502819454727325,-0.9905647600408712,0.1370454529168016
3171,5517,3997,2037293.8459,8285155.0308,90.269595186,1,0,2037327.0,8278109,0,0,0,0,20,7046.108800529062,8.860230800242235,0.9924302794877566,-0.122809365912593
702,1169,468,2079529.5739,8346784.6355,-155.50531545,1,0,2080540.0,8347245,0,0,0,0,57,1110.3586701699917,7.012438368391599,0.0333917488759199,-0.9994423400612
990,2190,3727,1441461.1695,7907423.1714,102.6646268,1,0,1441623.0,7906703,1,0,0,0,35,738.1300401072136,6.604120015185336,-0.8595460182542027,-0.5110583552818071
2872,3263,845,1506799.254,7822308.8422,-169.51139147,1,1,1507135.0,7822371,0,0,0,0,42,341.45126829005744,5.833204969824149,0.0715136204183368,-0.9974396232828642
5199,2497,468,2079529.5739,8346784.6355,5.5507268017,0,1,2044311.0,8343362,1,0,0,0,58,35384.4935150359,10.47402896685752,-0.3133568801417369,-0.949635438296106
2677,3850,2507,1848059.8396,8381705.9586,-62.394059655,1,0,1847813.0,8382178,1,0,0,0,24,532.6845890792971,6.2779294836739865,-0.6175648503760499,-0.786519965150286
4165,4531,3450,1416967.8758,7566548.45,-131.0329534,1,1,1417219.0,7566837,0,0,0,0,42,382.5238114490567,5.946790903483402,-0.2055760749492378,0.978641138215876
3194,4306,720,1735945.0826,8053796.169,-136.83310162,1,1,1736672.0,8054478,0,0,0,0,40,996.6455834367432,6.90439522375048,0.8667524346027909,0.4987386260458825
3332,146,2854,2262619.6347,9307462.0819,138.99427177,1,0,2262798.0,9307307,0,0,0,0,40,236.3568825990509,5.465342877183569,-0.0359837605623349,0.9993523747786828
3629,1373,3783,1689713.0962,8241900.8016,62.864182469,0,0,1689357.0,8241206,0,0,0,0,80,780.7392439328687,6.660241219485349,-0.7534981184640306,0.657450063100739
3685,4807,1882,1336354.976,7908436.7134,10.608345202,0,1,1335892.0,7908350,0,0,1,0,64,471.0265282503135,6.1549144156793965,-0.629378343430584,-0.7770990289664336
4475,1509,1835,1332486.8464,7905459.4174,-100.26962411,1,1,1332577.0,7905957,0,0,0,0,31,505.6838097230788,6.225911591997155,-0.992407944357202,-0.1229897230532384
2682,4712,2419,1837941.8998,8312767.205,30.483624833,1,0,1837736.0,8312646,1,0,0,0,32,238.9254688497309,5.476151657480467,0.102706775942773,-0.994711675901837
1830,1905,4132,1366862.639,8021350.7139,-12.919736267,1,0,1365510.0,8021661,0,0,0,0,37,1387.771497103975,7.23545450006746,0.4832051251820394,0.8755071713000468
4159,2859,3600,1568734.1905,7538116.4303,-60.003035637,1,0,1568522.0,7538484,0,0,0,0,48,424.4199484570208,6.050723409539564,-0.0190723133380361,0.999818106889416
5341,3732,123,2013748.7716,8248456.3567,-104.54390526,1,0,2013785.0,8248596,0,0,0,0,74,144.26624068486885,4.971660486120909,0.2723792219645495,-0.9621899809507408
1339,4820,2719,1927069.6275,8950614.7985,-82.728336442,1,0,1926991.0,8951231,0,1,0,0,58,621.1976918494014,6.4316493756356286,0.9907504911236168,-0.135696220795983
5006,3437,4,2008014.3708,8255313.979,-83.926134763,1,1,2007985.0,8255590,0,0,0,0,38,277.57924334048977,5.62610645400889,0.447626203348485,0.8942207680857231
2556,909,1442,1447883.3022,7477614.5355,169.44631605,1,0,1448278.0,7477541,0,0,0,0,52,401.48950557280654,5.995181394994916,0.3309462982512816,-0.943649589452448
1852,4593,673,1804511.655,8180293.2985,69.511682662,1,0,1804281.0,8179676,0,0,0,0,36,658.9834346375707,6.490698397066034,-0.073338428501517,-0.9973071116285734
1037,718,2303,1494523.4972,8262506.8477,-174.28869733,1,0,1494685.0,8262523,0,0,0,0,35,162.30850625615378,5.089498883844342,-0.9705862005875372,-0.2407538727186934
3631,5372,957,1634530.5773,7896401.5929,-160.7515767,1,1,1635010.0,7896569,0,0,0,0,19,507.81026221004623,6.230107878223615,0.9999509290659888,0.0099065362294787
2131,471,3996,2039579.3464,8268157.8677,-51.231032186,1,0,2033820.0,8275329,1,0,0,0,41,9197.565407176571,9.126694098361806,-0.9929066693569968,0.1188963664137619
2253,4796,3744,1436440.1038,7908164.0879,-150.94959966,1,0,1436755.0,7908339,0,0,0,0,61,360.2136303653777,5.886697273129114,0.3114083116903867,0.9502762037482276
1108,2326,2296,1512820.1913,8267370.5592,-152.66731849,0,0,1523913.0,8273104,0,1,0,0,34,12486.90306929219,9.432435619555362,0.8680658983963043,-0.496448986343428
974,3681,2441,1842483.9577,8313408.8416,-127.81627275,1,0,1842942.0,8313999,0,0,0,0,26,747.0540045271273,6.6161374777366815,0.9145493525843954,0.404474327599989
3591,143,3023,2415357.9911,9831509.7337,90.561842148,1,0,2415365.0,9830795,0,1,0,0,75,714.7680648955569,6.571958105308432,-0.3788614049397127,-0.9254534217598998
3481,4586,193,2004031.9161,8246707.6131,-168.53403723,1,0,2004586.0,8246820,0,0,0,0,66,565.3669459128707,6.337474982130092,0.2122357095998909,-0.977218503493784
3198,4096,2821,1630625.7124,9155023.4434,-61.51824903,0,0,1611574.0,9190139,0,0,0,0,68,39950.845556761,10.595405116346182,0.1144109513306114,-0.993433507697231
2081,1263,621,1891160.1862,8127330.6382,88.139274312,1,1,1891155.0,8127171,0,0,0,0,48,159.72242037252732,5.073437435927731,0.7675988243452461,0.6409306084622547
3367,2704,19,2008255.7115,8256090.1819,104.21941906,1,1,2008367.0,8255651,0,0,0,0,73,453.0627677486208,6.116030676035944,0.9815967378492808,0.1909655577418349
1323,783,1565,1468962.8722,7498609.801,168.30241369,1,0,1469300.0,7498540,0,0,0,0,72,344.27798816330034,5.841449436158125,0.9462608806755328,-0.3234043068717009
157,1293,2719,1927069.6275,8950614.7985,4.2504311794,1,0,1925821.0,8950522,0,0,0,0,61,1252.0711622580725,7.132554388909052,0.9999963301739164,-0.0027091767567607
4860,3753,3976,2013651.4784,8281086.0607,-88.045305395,1,0,2013608.0,8282360,0,0,0,0,21,1274.6810233742283,7.15045124854715,-0.2808332540677559,0.9597565750802206
1243,3695,2562,1739153.8668,8540113.8325,104.14134617,1,0,1739338.0,8539383,0,0,0,0,18,753.6717975338147,6.624956991459948,0.7758770989819209,0.6308840838659654
5046,381,4006,1987115.9175,8318794.3152,37.339334935,1,0,1986485.0,8318313,0,0,0,0,70,793.5497549349593,6.676516241132348,0.8465596209728058,-0.5322939114233596
3457,419,132,2014351.6781,8246653.3122,177.80324265,1,1,2015559.0,8246607,0,0,0,0,39,1208.209828667457,7.096895062638823,-0.9445635986314568,0.3283285064388901
4646,2677,1816,1329915.4774,7909658.4388,57.597500444,0,1,1329476.0,7908966,0,0,0,1,59,820.1291830289291,6.709461868129314,-0.575007534461349,-0.8181481133099804
4279,304,107,2012008.2914,8250866.844,157.24955014,1,0,2012151.0,8250807,0,0,0,0,68,154.748340378541,5.041800186974345,0.9999960052996304,0.0028265499786428
4950,3138,28,2012188.2951,8252016.8412,-142.22686186,1,0,2012364.0,8252153,0,0,0,0,39,222.2868208003851,5.403968533564397,-0.9894507503819442,0.1448696399132945
2761,4453,4111,1374976.2716,8086754.6339,-28.67753704,1,0,1341400.0,8105120,0,0,0,0,40,38270.78110705359,10.55244198863878,0.8981299381237229,-0.4397301607189092
4412,3851,674,1804576.5542,8178217.173,-102.23978043,1,0,1804698.0,8178777,0,0,0,0,26,572.8484548868033,6.350621205097284,-0.9979391529492352,0.0641673360126731
2654,2923,2756,1935398.4406,8922103.8306,56.914292215,0,0,1900858.0,8869090,0,0,0,0,68,63273.282447868376,11.05521844079945,-0.5128642134718339,0.8584697423554992
4445,1475,2595,1713955.4755,8511419.7308,-3.0774150197,0,0,1647901.0,8514971,0,0,0,0,42,66149.86958801179,11.09967819808253,-0.4674578635972897,0.884015353803913
3437,2345,1039,1665950.8376,7899866.6448,-107.68569731,1,0,1666207.0,7900670,0,0,0,0,20,843.2074196429891,6.73721297713523,0.9194858466584744,-0.39312310768352
5102,5317,448,2029333.6118,8233941.9353,-126.11982452,1,0,2031798.0,8237319,0,0,0,0,59,4180.642915663199,8.338220321266558,-0.6837429486133403,0.7297229475777331
2018,2082,46,2011468.5032,8253863.9746,-45.15621574,1,0,2011373.0,8253960,0,0,0,0,68,135.43167522897147,4.908467271294471,-0.8313499999194096,0.555749203898663
4314,285,2724,1931729.0161,8949276.3623,2.3924694714,1,0,1931481.0,8949266,0,0,0,0,47,248.23247797262573,5.514365718249452,0.6253923445354269,-0.7803104609041723
1006,4,1852,1350375.2206,7909849.8137,144.60316958,1,0,1350807.0,7909543,0,0,0,0,55,529.6867912002735,6.272285871860999,-0.603779251297775,-0.7971515638210204
1388,3,739,1743183.9663,8052651.9247,15.04602166,1,0,1742935.0,8052585,0,0,0,0,36,257.804449158289,5.552201348534169,0.2851497086967366,0.958482990788134
4522,295,3909,2464645.5863,9763769.5554,171.08734296,1,0,2465121.0,9763695,0,0,0,0,69,481.2241617135442,6.176333194214755,0.5216570007123631,0.8531553045066189
1821,2681,225,1982794.3835,8262689.1138,22.24911669,0,0,1981545.0,8262178,0,1,0,0,77,1349.887568141543,7.207776585106149,0.9999845987872372,0.005549971921399
5448,4729,199,2003358.7671,8244066.9585,1.1889220543,1,0,2002638.0,8244052,0,0,0,0,33,720.9223045271464,6.580531370767038,0.9272618966142956,0.3744133746105489
1534,1066,2515,1779788.4866,8291431.2869,53.210238478,1,1,1779282.0,8290754,0,0,0,0,48,845.7223071970665,6.740191063639153,0.9689547109459988,0.247238282099589
266,781,2734,1933262.7761,8954887.0204,27.706850501,1,0,1932423.0,8954446,0,0,0,0,81,948.5372377233552,6.854921048196793,-0.9634725441362576,-0.2678071259238763
5634,5173,2307,1505296.3296,8267145.0981,-28.527257532,1,0,1503845.0,8267934,1,0,0,0,63,1651.884928092703,7.409672295536605,0.1704281154795696,-0.9853701119143418
1673,2123,168,2014065.1417,8232596.0083,-105.08796108,1,0,2014218.0,8233163,0,0,0,0,51,587.235257582441,6.37542551906459,-0.5249665107320233,0.8511228833780963
2199,1093,3067,1356661.9889,7809490.2325,66.490528349,1,0,1356042.0,7808065,0,0,0,0,65,1554.2438403221174,7.34874443002248,0.0594770156481666,-0.9982296752799869
2666,2467,1879,1335591.3243,7903826.3317,42.012256611,0,0,1335541.0,7903781,0,0,0,0,50,67.73107259874207,4.215545049492118,0.0769344605825729,0.9970361521905152
3747,3247,2,2007801.0827,8254203.6369,155.96041887,1,0,2008150.0,8254048,0,0,0,0,44,382.0551359176408,5.945564933054235,-0.2461398750195085,0.969234317348174
2989,5348,3910,2469889.6248,9766268.8309,35.433854935,1,0,2469769.0,9766183,0,0,0,0,19,148.04487755369894,4.997515454514368,0.4037404833600024,-0.9148735552502496
2792,867,3917,2470972.3181,9764290.6692,58.861227138,1,0,2470607.0,9763686,0,0,0,0,83,706.4574690775128,6.560263000846864,-0.765575635573783,0.6433458993541484
2313,4007,2748,1934078.3027,8972571.4524,-170.51815483,0,0,1951966.0,8975559,1,0,0,0,33,18135.466780832878,9.805624790610064,0.1138229418185015,-0.9935010507874574
3229,1833,3254,1477176.2469,7488548.105,-163.32234114,1,0,1481879.0,7489957,0,0,0,0,58,4909.263879705814,8.4988792868822,-0.8984662522190889,-0.4390425874825636
4662,3967,1750,1337914.7848,7936305.2131,43.681069115,1,0,1337791.0,7936187,0,0,0,0,72,171.16370445489608,5.142620434542356,-0.9076667663836252,-0.4196916024924656
2293,1414,4096,1988178.9074,8271258.0518,92.195424265,1,0,1988210.0,8270447,1,0,0,0,69,811.6475664087682,6.69906621442644,0.9417804106064588,0.3362285802812276
2363,4456,1844,1338299.9501,7911543.8401,-138.39017517,1,0,1338594.0,7911805,0,0,0,0,50,393.2808628171182,5.9745240202755845,-0.6365755572624955,-0.7712143410855009
3043,1507,2503,1849865.3306,8384505.5505,-124.67597469,0,1,1883871.0,8433660,1,0,0,0,87,59770.77427129548,10.998272095913672,0.8937701076229714,-0.4485253557153956
3487,5181,1528,1450253.5169,7477975.6391,15.701766957,1,0,1450205.0,7477962,0,0,0,0,69,50.39756575887691,3.919942875475934,-0.9544285774358452,-0.2984394253006607
5023,5690,4013,1973394.7885,8315271.1357,147.84686514,1,1,1974927.0,8314308,0,0,0,0,44,1809.7796709399552,7.500960388087869,-0.8204368654772567,0.5717371334502018
2062,366,263,2006126.3922,8259161.9476,-74.813443149,1,0,2005707.0,8260707,0,0,0,0,67,1600.9611913371666,7.378359472438809,0.921595549439637,0.3881515725242572
1406,1806,193,2004031.9161,8246707.6131,59.487868405,1,1,2003543.0,8245878,0,0,0,0,37,962.9625374490928,6.870014509119405,0.0761512663327579,-0.997096276512914
2589,4244,1516,1447331.9367,7480336.5263,-57.169218649,1,0,1447120.0,7480665,0,0,0,0,60,390.91192920982377,5.96848228962624,-0.8739310206787042,0.4860499676941438
743,5704,1434,1618413.7414,7611820.8131,-108.1444697,1,0,1618480.0,7612023,0,0,0,0,58,212.76687854460195,5.360197099416382,-0.7881084401326379,0.6155364218238433
4452,2928,1554,1468571.807,7499589.034,11.643667463,1,0,1468329.0,7499539,0,0,0,0,38,247.90853233604724,5.5130598569080895,-0.7849957661020214,-0.6195011276841235
1978,1104,2464,1850513.6552,8308930.4289,36.703519751,1,1,1849782.0,8308385,0,0,0,0,39,912.5853475932078,6.816281612691833,-0.957657382766892,-0.2879102937236991
2284,3630,3249,1469715.9487,7488918.006,-146.95956999,1,0,1469985.0,7489093,0,0,0,0,50,320.95404977603266,5.771297965768326,0.2513059257531625,0.96790770824565
2953,1935,16,2008653.9013,8256292.3791,-153.62431992,1,0,2008879.0,8256404,1,0,0,0,56,251.25415431110267,5.526464993808144,0.7040788189905004,-0.710121832257636
3159,1214,292,2023881.1831,8261746.5802,-178.15675222,1,0,2025914.0,8261812,0,0,0,0,51,2033.8692925450216,7.617695313258027,-0.8332185945708251,0.5529437346253404
3684,1576,3429,1414155.055,7565115.1458,94.410045376,1,1,1414189.0,7564675,1,0,0,0,66,441.45281546581424,6.0900711410955495,0.5355860504022391,-0.8444806585200932
1906,5384,760,1739846.274,8054799.6783,106.76476152,1,1,1740045.0,8054140,0,0,0,0,80,688.9611618709943,6.535184900587422,-0.995701860127671,0.0926164442110348
2506,5499,2824,1650074.0065,9120857.4277,145.19503675,1,0,1651283.0,9120017,0,0,0,0,20,1472.407552945034,7.294654131174563,0.9409589608478478,0.3385206552045803
3874,5302,2315,1524404.5428,8408680.4914,-40.047946691,0,0,1423215.0,8493733,1,0,0,0,51,132186.4319483136,11.79196856836646,-0.2967217327301048,0.9549639853552824
3543,5110,680,1842356.0517,8261519.3237,127.43929628,0,0,1860143.0,8238288,1,0,0,0,23,29258.672742984047,10.283931312745011,0.3722320434238038,-0.9281397016874882
5361,4058,751,1730317.8823,8051353.8386,37.2265347,0,0,1715998.0,8040474,0,1,0,0,78,17984.15739054542,9.7972465043536,0.9891508650884157,0.146903254200984
676,828,731,1737806.901,8055328.2643,-37.565358928,1,0,1737425.0,8055622,1,0,0,0,52,481.7977119659137,6.177524341240299,0.3992166093901063,-0.916856640259025
5194,268,4087,1975507.6324,8284267.0609,-167.78691183,1,0,1976071.0,8284389,0,0,0,0,25,576.4132170922055,6.356824794279203,0.9732259947331342,0.2298503060161144
1505,1471,1369,1743727.3167,7595623.6679,81.78803867,1,1,1743663.0,7595178,0,0,0,0,39,450.2849264511344,6.109880552288293,-0.9715742418904167,0.2367350681564979
4966,5416,257,2000903.8383,8259334.3012,121.14968161,0,1,2001448.0,8258434,0,0,0,1,64,1051.9763336062929,6.958425896472638,0.8078395099332167,0.5894025162746255
3480,2430,785,1802623.6764,8091886.0419,118.37960924,1,0,1802762.0,8091630,0,0,0,0,34,291.0169632038104,5.673381558269133,0.6863348173989907,-0.7272857199381093
2154,72,229,1988668.2677,8260056.7445,15.214385638,1,0,1988000.0,8259875,0,0,0,0,58,692.5408162292729,6.540367176727858,0.9750674273912432,0.2219087921661126
926,2974,3633,1429757.7062,7605096.7045,-136.98344266,1,0,1430161.0,7605473,0,0,0,0,31,551.5833504002612,6.312792961272625,0.1038452819723403,0.9945934633869684
4853,4280,3768,1693904.0522,8240579.578,159.94718271,1,1,1694733.0,8240277,1,0,0,0,33,882.4442765459071,6.7826956440896815,-0.325802881334965,0.9454377200608376
2606,3200,510,1963103.0788,8368725.9585,18.501184583,1,1,1962637.0,8368570,0,0,0,0,22,491.4799095910412,6.197421063046886,-0.0074428857806537,-0.9999723013420202
4557,941,198,2001940.7793,8244328.9978,3.2228260225,1,0,2001337.0,8244295,0,0,0,0,59,604.7357220417814,6.404791539524415,0.9854594489047236,0.1699107841321397
4245,2919,173,2005384.2252,8237366.9546,109.18072265,1,0,2005467.0,8237129,0,0,0,0,30,251.9405865995352,5.529193292251744,0.9067509881872204,0.4216665097224335
2816,4319,2858,2244056.9983,9308753.8875,139.32207585,1,0,2244869.0,9308056,1,0,0,0,22,1070.6977740977832,6.97606584023966,0.8991968289744872,-0.4375443551941069
4951,4305,302,2025801.1104,8248110.8501,-51.859827598,1,0,2025556.0,8248423,0,0,0,0,53,396.8836961351179,5.983643280928459,0.7712032697378811,0.6365889700156617
4210,5444,29,2012255.7547,8245493.4625,71.950810627,1,1,2012151.0,8245172,0,0,0,0,29,338.100112508951,5.823342042482052,-0.3041689722343746,0.9526180957392548
3276,4161,3446,1417358.7186,7561374.4304,108.47876899,1,0,1417544.0,7560820,0,0,0,0,33,584.5701545837426,6.370876798660505,0.1330030818477609,-0.9911156240414122
1154,2801,3458,1419826.6717,7572229.0977,152.92644116,1,1,1420404.0,7571934,0,0,0,0,30,648.3753685373874,6.474469801073003,-0.4459038665838181,0.8950808576690714
2875,2532,2474,1837259.4002,8321954.3423,145.80239416,0,0,1837488.0,8321799,0,0,0,0,24,276.38577881145085,5.621797639091734,-0.9463005586905772,0.3232881881880334
1259,5427,119,2013361.3799,8249135.6382,62.168263977,1,0,2013228.0,8248883,0,0,0,0,27,285.68559260702904,5.654891879568355,0.870999803006965,0.4912833634083575
319,1077,2095,1272407.7172,8025225.4227,148.51616327,1,0,1272557.0,8025134,0,0,0,0,73,175.0527476251307,5.165087343507886,-0.101382338000107,-0.9948475368324696
1375,1881,753,1745460.8953,8046707.43,120.82216855,1,0,1746306.0,8045291,0,0,0,0,50,1649.3865219715142,7.408158692892311,-0.8989418281940372,0.438068019288286
317,1213,17,2007406.4551,8255275.553,-73.710054286,1,0,2007238.0,8255852,0,0,0,0,53,600.5566289074043,6.3978569400003655,0.9686679301679956,-0.2483594996452742
5595,3254,2750,1934888.5973,8929704.4272,-156.74168894,1,0,1936023.0,8930192,1,0,0,0,44,1234.745609859117,7.118620243924733,0.998636849260542,-0.0521962000434648
3164,3649,2721,1928906.9557,8954624.3925,90.038125564,1,1,1928908.0,8953055,0,0,0,0,81,1569.392847447373,7.35844410217526,0.2372654843081664,0.9714448465847204
4550,1060,2717,1926943.1685,8953506.228,145.47601052,1,0,1927022.0,8953452,0,0,0,0,61,95.68218944127864,4.5610321728970185,0.1501602397928217,-0.9886616723557976
462,5647,716,1753450.8517,8117824.1289,-43.66505206,0,0,1732110.0,8138193,1,1,0,0,44,29501.234909234096,10.29218740278172,0.860908489737326,-0.5087598375443924
3400,839,1176,1829667.856,7755076.3755,141.07241693,0,0,1854632.0,7734913,0,0,0,0,77,32090.03267693481,10.376300752393655,0.4394703896640459,0.8982570771268834
4688,2062,3881,1800217.3943,8978385.2134,-129.92125919,0,0,1838335.0,9023939,0,0,0,0,46,59397.80583404528,10.992012565847697,0.4748055720478388,0.8800907162061901
541,1279,2208,1577007.789,8057195.5108,-62.061431022,0,1,1576264.0,8058598,1,0,0,1,67,1587.513159831128,7.369924020389891,-0.3764695300117082,0.9264290005028792
4803,2296,248,1998784.2039,8258579.1644,108.39758114,0,1,1999056.0,8257762,1,0,0,1,59,861.1798747083741,6.75830339632302,0.6000124539567385,-0.7999906593809785
3207,406,1110,1650648.5264,7730376.4165,18.995521901,1,0,1650168.0,7730211,0,0,0,0,36,508.20098344000667,6.230877006027849,-0.0281330134625219,0.9996041884433646
1013,531,2063,1325678.2123,7924039.4684,-26.331872925,0,0,1322315.0,7925704,0,0,0,0,29,3752.580768254171,8.23019908712786,-0.8705768883925991,-0.4920323987266083
3173,57,625,1890860.2915,8132154.5798,-112.01782755,0,0,1903959.0,8164546,0,0,0,0,46,34939.666096585875,10.4613780271623,-0.11177970589911,0.9937330110996154
1131,3880,22,2011554.2194,8250627.4838,-108.38456602,1,1,2011574.0,8250687,0,0,0,0,67,62.71722410030315,4.138636116457851,-0.6633547896924505,-0.7483050333868433
3781,701,2726,1921415.8219,8952792.0297,38.94404772,0,0,1897865.0,8933759,0,0,0,0,43,30280.314260697494,10.3182530859882,-0.3443614437323508,0.9388371509855002
3535,4635,1875,1334258.496,7906655.2376,93.029324179,1,0,1334281.0,7906230,0,0,0,0,29,425.8326507789829,6.054046430541106,0.1832085429958529,0.983074071356445
4358,5489,2768,1928255.2915,8974634.8646,43.062820053,1,1,1927775.0,8974186,0,0,0,0,29,657.3882826049373,6.488274837227246,0.3845405350182239,0.9231081068476747
2142,3093,3923,2465221.4419,9768271.8039,77.145606939,1,1,2465067.0,9767595,0,0,0,0,80,694.2015698127002,6.542762364751404,0.7924865884656553,0.6098893400462637
3763,1810,1527,1446129.7977,7478605.6902,-57.117592777,1,0,1445871.0,7479006,0,0,0,0,48,476.680380864654,6.166846205216693,-0.6734435560499492,0.7392386467270221
1315,5709,4034,1995078.4893,8280029.2436,-61.591456869,1,1,1994495.0,8281108,0,0,0,0,33,1226.4481781779955,7.111877611014632,0.5435330285967631,-0.8393877809596887
3536,5658,2760,1932046.6106,8968860.246,33.003309147,1,0,1931261.0,8968350,0,0,0,0,24,936.7683787082664,6.842436057132539,0.0207904857568231,0.9997838544915572
749,4309,2678,1908912.0827,8556700.3656,-114.46928216,0,0,1910922.0,8561117,1,1,0,0,47,4852.466071608335,8.487242323078142,-0.1918098251611143,-0.981432112258236
1655,2447,2729,1926601.4177,8952694.7428,105.09687657,1,0,1926815.0,8951903,0,0,0,0,24,820.0451574296413,6.709359408778148,0.5717960531326663,0.8203958030255305
359,5553,419,1990671.2394,8233851.8074,139.06977689,1,0,1991115.0,8233467,0,0,0,0,50,587.3671809075367,6.375650145408496,0.4245104495297089,0.9054230382755258
3177,2853,233,1991716.8633,8262983.284,-46.982917668,1,0,1990506.0,8264281,0,0,0,0,79,1774.8962639949225,7.481497257381906,0.1071254989578715,0.994245506639596
855,5705,5,2008871.4195,8255775.3241,-176.23466302,1,0,2009140.0,8255793,0,0,0,0,29,269.1615173479006,5.595311635649675,-0.9953604769400948,0.0962160118981596
1369,2116,2526,1779698.3177,8294405.8083,115.59813116,1,0,1780024.0,8293726,0,0,0,0,60,753.7959175279084,6.625121664962583,-0.578245254504946,-0.8158629944068491
1409,5681,93,2005922.9002,8251855.7871,-112.36315597,1,0,2006118.0,8252330,0,0,0,0,21,512.7785160146104,6.239844009281494,-0.7577227617366521,-0.6525765980681354
4288,294,4119,1366143.8492,8071401.9553,-29.198605524,1,0,1335878.0,8088316,0,0,0,0,73,34671.408046267126,10.453670650668556,-0.9483125156880868,0.3173379469734629
2073,67,594,1899983.2578,8317942.8127,110.05626755,1,0,1900096.0,8317634,0,0,0,0,33,328.74927732531273,5.795295385239559,0.3462205092397331,0.9381531639246228
3573,683,398,2001910.8343,8231440.3122,108.51649744,1,0,2002065.0,8230980,0,0,0,0,47,485.4424626306866,6.185060769134047,-0.1034709466456859,-0.9946324764455692
74,5270,1513,1446971.5956,7481384.3985,-73.156059941,1,0,1446893.0,7481644,0,0,0,0,78,271.23828480051634,5.602997714246452,-0.8308055710070342,0.5565627576326643
592,5437,268,2004876.4969,8259262.4323,149.56583668,0,0,2005330.0,8258996,0,0,0,0,78,525.9764559305115,6.265256451147543,-0.4019670308698402,-0.9156541410891368
2003,2596,603,2042829.7642,8457012.3379,14.249243715,0,0,2037481.0,8455654,0,0,0,0,36,5518.546938984773,8.615869868927382,0.9999887098451796,0.0047518609168822
5238,1123,3185,1569369.3794,7831735.3058,-103.261367,1,0,1569650.0,7832926,0,0,0,0,43,1223.3154127442049,7.10932000329027,-0.997450606680182,-0.0713602636860116
4108,688,138,2012289.4844,8244648.3842,36.096762627,1,1,2012027.0,8244457,0,0,0,0,67,324.8476138946627,5.78335619204687,0.5712085647944618,0.8208049558241295
3106,5393,3475,1398702.3512,7598262.0208,-140.72593542,1,0,1399123.0,7598606,0,0,0,0,49,543.384857144649,6.297817829737284,0.988590706597,-0.15062674008968
837,477,4022,1994136.7264,8298690.2984,-65.017328923,0,0,1990975.0,8305476,0,0,0,0,82,7486.137858248628,8.920808303770183,-0.1086658308291558,0.9940783355501764
5469,4204,1563,1466803.1629,7495777.3034,-143.57953366,1,1,1467372.0,7496197,0,0,0,0,70,706.9093876786164,6.560902493154674,0.479183942971036,-0.877714503012643
5645,929,3959,2480107.8634,9835976.3431,40.390189568,0,0,2455404.0,9814959,1,1,0,0,38,32434.69712929337,10.386984027829344,0.6365057865194016,-0.7712719259297061
4636,601,2357,1614416.4812,8251790.7555,-173.96317181,1,1,1615232.0,8251877,0,0,0,0,58,820.0664771429402,6.709385406658842,0.2293388191067094,0.9733466525605048
3263,394,387,1985240.4067,8224017.2424,111.57202685,1,0,1985488.0,8223391,0,0,0,0,48,673.4107110541992,6.512355412531868,-0.437267493266593,-0.8993314957969336
2849,3628,1900,1333235.2472,7900483.1397,19.202544838,1,0,1332741.0,7900311,0,0,0,0,56,523.3663831620146,6.260281760219088,0.9558758155136622,0.2937710423375513
4874,2561,187,2000617.6359,8243902.3711,-12.697544578,1,0,1998915.0,8244286,0,0,0,0,62,1745.3194953601803,7.464692909774203,0.946176048339412,-0.3236524147118552
4780,858,1830,1332081.7548,7904099.4256,-0.73129399918,1,0,1331410.0,7904108,0,0,0,0,69,671.8095203689794,6.50997484851121,0.993100912807076,-0.1172628542282356
3669,4692,1897,1333274.9884,7904212.1239,-59.503730651,1,1,1333225.0,7904297,0,0,0,0,46,98.50275369633307,4.590084504095223,0.023438225052376,-0.9997252870696
4223,672,578,1975097.9765,8418622.2803,37.335079127,1,0,1974252.0,8417977,0,1,0,0,38,1063.984447311802,6.969776052606601,0.860488840717307,-0.5094692875934574
3939,1343,2144,1394841.7912,7953798.3199,103.03105273,1,1,1394915.0,7953482,0,0,0,0,81,324.6810858875876,5.782843426372992,0.1938745048381032,0.9810263382671132
